"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",62645,692535,6079,159987
"Tolerant",714721,151536,24793,110032
"Vulnerable",7556,28486,202521,179011
"Unclassified",53526,85717,99215,1053597
