"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",10,1,16,77
"GM",0,0,0,2
"Tolerant",19,2140,1094,1643
"Vulnerable",91,1956,20245,15505
"Unclassified",371,2801,17273,25138
