"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1,0,0,7
"GM",14,11,50,250
"Tolerant",3,8,15,82
"Vulnerable",16,11,3854,4135
"Unclassified",73,58,5772,12048
