"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",1156,11513,1046,3870
"Tolerant",12035,1801,1478,5539
"Vulnerable",1113,1434,105541,48837
"Unclassified",5071,6426,182919,172432
