"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",13392,6126,5053,949
"Tolerant",6593,583,3733,142
"Vulnerable",1989,1533,90772,7975
"Unclassified",814,2889,51930,367738
