"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",6204,7741,1863,145
"Tolerant",14597,1670,1992,951
"Vulnerable",3711,1361,80603,9030
"Unclassified",1008,279,17811,413245
