"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,87
"GM",499,1741,12,1472
"Tolerant",1774,1555,33,1697
"Vulnerable",700,1112,2310,76926
"Unclassified",2291,3996,2269,146003
