"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",15,0,416,57,1695
"GM",1,1,3,5,132
"Tolerant",1,0,14,119,949
"Vulnerable",4,0,654,404,3058
"Unclassified",72,0,4226,501,28366
