"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",5444,10640,6767,2532,142
"GM",11688,294658,153544,29985,715
"Tolerant",6602,174438,242791,15698,390
"Vulnerable",6680,45081,46281,210755,2595
"Unclassified",18,1477,797,502,94570
