"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",8028,7932,6966,2192,2271
"GM",14810,189821,405170,4306,3522
"Tolerant",13118,395938,155810,11838,2708
"Vulnerable",1476,7989,13250,69823,1163
"Unclassified",929,11794,8079,5750,238019
