"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,1,0,0
"GM",950,206,86,198
"Tolerant",202,144,26,268
"Vulnerable",273,126,14304,30701
"Unclassified",753,463,40064,57438
