"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,57
"GM",414,62,1,332
"Tolerant",45,28,0,394
"Vulnerable",94,52,148,30170
"Unclassified",629,285,202,113290
