"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",19312,14501,315,21250
"Tolerant",23997,2585,1569,13908
"Vulnerable",1151,852,3954,13337
"Unclassified",36631,8697,8950,101734
