"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",31295,22557,651,6265
"Tolerant",15843,4312,580,1391
"Vulnerable",462,416,7739,3192
"Unclassified",10040,4511,14452,149037
