"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",7222,48848,899,671
"Tolerant",5979,23525,1627,665
"Vulnerable",393,1302,11502,10225
"Unclassified",1209,4973,1986,151717
