"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",355,106,287,1475
"GM",0,1,6,0
"Tolerant",421,1139,2294,3215
"Vulnerable",193,1628,65605,25466
"Unclassified",462,934,16762,101957
