"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",41,32,979,61,471
"GM",0,17,39,1,19
"Tolerant",8,6,3323,488,1782
"Vulnerable",6,3,232,5653,3339
"Unclassified",166,67,4010,3921,77427
