"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1680,209,664,1073,1783
"GM",56,30,59,66,65
"Tolerant",64,10,146,72,64
"Vulnerable",81,11,163,16037,867
"Unclassified",783,141,1022,8146,44368
