"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",8031,75729,2685,1774
"Tolerant",77329,323481,49079,5920
"Vulnerable",3363,49104,186022,17103
"Unclassified",8189,7735,16813,178885
