"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",2031,55575,1660,7369
"Tolerant",51472,315078,47167,34382
"Vulnerable",1051,45897,81012,35967
"Unclassified",13523,45942,48414,224702
