"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",427,287,1505,3902
"GM",4,0,0,13
"Tolerant",224,711,1744,1490
"Vulnerable",4222,3424,52413,31333
"Unclassified",4281,2053,20901,34219
