"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1264,2063,826,2894,19001
"GM",1479,52637,4237,13706,22883
"Tolerant",1034,7689,5076,3773,9457
"Vulnerable",2024,17823,2162,19729,44906
"Unclassified",1286,1913,732,4679,80757
