"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",12986,29618,2748,10114
"Tolerant",36560,427014,127470,16835
"Vulnerable",2693,147690,157751,31361
"Unclassified",13634,26409,67962,216125
