"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",24350,43879,3584,1659
"Tolerant",65317,391256,145520,6538
"Vulnerable",4305,145206,230687,15274
"Unclassified",16489,14942,17879,200085
