"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",31,191,639,820
"GM",0,2,4,0
"Tolerant",614,40267,36557,12309
"Vulnerable",1757,46472,267386,45599
"Unclassified",2965,8454,38382,65979
