"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",1649,3995,1723,287
"Tolerant",4311,62339,28076,1005
"Vulnerable",3405,31172,261449,6514
"Unclassified",10571,7106,76022,68804
