"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",258,562,472,1720
"Tolerant",4147,59340,27751,10722
"Vulnerable",2067,33042,257509,52688
"Unclassified",1182,2787,16808,97373
