"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,108,198,2,46
"GM",39,30766,480267,176,6489
"Tolerant",415,521480,418644,1481,14540
"Vulnerable",3,69,141,183,477
"Unclassified",124,13525,25131,1593,75396
