"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",190,307,838,115,749
"GM",175,21120,43300,1108,4108
"Tolerant",341,44687,30794,2734,4715
"Vulnerable",107,2390,4132,8357,4131
"Unclassified",1301,5260,3087,7228,68024
