"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,37
"GM",0,3,19,256
"Tolerant",2,23,34,662
"Vulnerable",1,1,365,1127
"Unclassified",18,86,1841,12825
