"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",144,0,246,1124
"GM",0,0,0,1
"Tolerant",0,26,443,1031
"Vulnerable",225,153,11072,42278
"Unclassified",1141,342,35351,199933
