"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",49913,7677,8566,8820
"Tolerant",9283,83380,221108,725
"Vulnerable",8568,225800,322762,3030
"Unclassified",6957,1153,2897,40929
