"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",35101,18528,12095,8997
"Tolerant",3710,97724,215559,1017
"Vulnerable",5057,252429,294193,3654
"Unclassified",300,1188,3554,48462
