"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",24869,13788,5364,147
"Tolerant",9936,129414,229838,681
"Vulnerable",4034,236275,284025,1067
"Unclassified",1832,1105,2797,56396
