"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,1,0,0
"GM",84113,143814,400,14148
"Tolerant",135238,37254,516,11366
"Vulnerable",1380,1210,182,12407
"Unclassified",8587,6252,145,63062
