"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",118898,69228,14971,23741
"Tolerant",78118,239857,274986,7788
"Vulnerable",17439,248738,459770,23805
"Unclassified",55971,22468,31800,231969
