"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",104427,89994,27978,27178
"Tolerant",59217,281709,264592,6726
"Vulnerable",14617,258432,462150,11472
"Unclassified",13589,5025,16467,275974
