"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",136153,71742,15099,47432
"Tolerant",68302,255128,250903,5958
"Vulnerable",21593,276518,468646,14770
"Unclassified",23529,8856,12023,242895
