"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",82,208,1,3
"GM",20808,404633,573,1150
"Tolerant",416271,129889,1535,953
"Vulnerable",641,2497,2233,1373
"Unclassified",1173,1326,656,49677
