"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1,132,73,6,164
"GM",6,79211,210266,6917,7317
"Tolerant",12,205408,73162,10551,7513
"Vulnerable",24,10542,27908,32115,25335
"Unclassified",146,12351,9333,6759,79631
