"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,4,3,0,66
"GM",0,2274,4582,425,2138
"Tolerant",2,1309,3426,627,1009
"Vulnerable",0,383,366,4704,8939
"Unclassified",15,1483,1914,7749,83961
