"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",8207,1740,807,1392,3375
"GM",6047,12367,5981,1223,703
"Tolerant",4173,7082,5859,881,444
"Vulnerable",33681,2145,1105,35003,50439
"Unclassified",5599,1074,624,2208,59565
