"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",12493,13342,2368,1033
"GM",0,1,1,0
"Tolerant",5965,25221,2652,1123
"Vulnerable",617,3959,60761,1788
"Unclassified",135,1942,5520,107798
