"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",7229,11288,614,79
"Tolerant",15189,26046,2614,616
"Vulnerable",1827,2776,65051,1648
"Unclassified",3613,4514,4449,99166
