"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",25346,11908,1560,3637
"GM",15,2,2,0
"Tolerant",9648,9267,868,1317
"Vulnerable",925,898,63018,26988
"Unclassified",2345,1416,4897,82662
