"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,60,69,0,18
"GM",0,18996,418989,63,6895
"Tolerant",1,448367,341077,94,9309
"Vulnerable",0,422,85,97,262
"Unclassified",1,12110,18029,1021,62827
