"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",483,482,491,1158,2085
"GM",1191,30694,17092,3172,4553
"Tolerant",367,13257,11387,1218,1050
"Vulnerable",2920,2580,2011,67702,25968
"Unclassified",4764,3016,1578,11790,46195
