"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",8575,3293,2336,4218,17337
"GM",1157,8034,3248,676,1761
"Tolerant",946,7308,5738,651,2365
"Vulnerable",948,810,478,7778,5200
"Unclassified",8761,3020,1737,13461,160160
