"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",77,2,234,3402,400
"GM",0,0,1,2,0
"Tolerant",71,15,4948,1223,427
"Vulnerable",73,1,1380,31468,1726
"Unclassified",1655,52,5097,63861,52227
