"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",12,2,50,37
"GM",20084,52507,703,10516
"Tolerant",55795,6547,599,10004
"Vulnerable",1349,1229,5509,40917
"Unclassified",21897,14826,11266,265722
