"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",1,0,25,135
"GM",0,8,26,315
"Tolerant",7,51,316,1263
"Vulnerable",1086,493,5835,18055
"Unclassified",414,383,8788,70942
