"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",93,9,129,720,1821
"GM",1,0,5,14,51
"Tolerant",38,50,1319,2001,3212
"Vulnerable",522,26,1357,24871,13968
"Unclassified",796,372,5624,11280,63511
