"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",22,318,413,455,1472
"GM",142,45753,294165,12894,5367
"Tolerant",787,298083,195354,39795,18609
"Vulnerable",162,6439,26391,687015,111010
"Unclassified",137,2264,8432,52342,83789
