"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,1,2,3,170
"GM",64,4410,6481,283,3106
"Tolerant",7,5826,3251,153,2078
"Vulnerable",12,406,324,5027,19085
"Unclassified",83,2739,1779,7149,42608
