"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1166,1220,1835,888,1549
"GM",2376,249791,584926,10912,7301
"Tolerant",4352,596105,342303,58986,7507
"Vulnerable",251,33919,71680,184055,32627
"Unclassified",1413,15585,22427,37228,757809
