"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",60,605,553,124,1546
"GM",16,51841,48512,1133,5774
"Tolerant",63,54469,17806,956,2295
"Vulnerable",1,1582,879,13941,18505
"Unclassified",0,6347,2391,17677,91003
