"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",18,48,3,2
"GM",42391,76353,2962,5306
"Tolerant",82529,8970,1828,3282
"Vulnerable",1881,1366,61221,31525
"Unclassified",4873,2704,28788,52512
