"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"GM",0,15800,65892,712,8789
"Tolerant",1,64993,14627,632,9948
"Vulnerable",0,96,195,538,493
"Unclassified",3,11731,16939,39137,158036
