"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",3,0,6,10
"GM",24191,50231,1612,6608
"Tolerant",56389,8159,1755,6381
"Vulnerable",5149,4599,31135,42440
"Unclassified",12946,10313,48043,98592
