"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,23,161
"GM",0,0,0,6
"Tolerant",0,139,15,219
"Vulnerable",1,7,17479,19902
"Unclassified",18,353,17058,112285
