"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",2677,671,7723,0,40
"GM",296,1800,2935,1,10
"Tolerant",6576,4374,29467,0,166
"Vulnerable",0,0,0,0,51
"Unclassified",325,78,411,92,17237
