"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,31,24,4,70
"GM",18,61052,156071,428,11540
"Tolerant",25,183556,24523,317,9943
"Vulnerable",23,747,733,8040,7532
"Unclassified",189,21552,10279,10238,121895
