"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",1311,1633,527,342
"Tolerant",2566,38456,16994,633
"Vulnerable",402,9050,328639,7265
"Unclassified",1301,1685,17272,215517
