"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",281,996,862,575
"Tolerant",2378,34564,19505,13247
"Vulnerable",756,8596,263125,63582
"Unclassified",1520,4935,89208,139463
